date,day_of_week,month,season,hotel_id,room_type,base_price,occupancy_rate,rooms_available,bookings_last_7_days,bookings_last_14_days,bookings_last_30_days,cancellation_rate,average_booking_lead_time,temperature,rainfall,weather_condition,is_weekend,is_holiday,festival_importance,local_event,event_importance,competitor_price,historical_demand
2025-10-13,Monday,10,Shoulder,1,Premium,5000.0,62.5,9,14,32,57,4.1,12,24.2,3.9,Normal,False,False,Medium,None,None,5270.0,75.8
2025-01-03,Friday,1,Peak Winter,1,Standard,2500.0,77.4,5,12,23,51,11.0,21,17.7,0.0,Sunny,True,False,None,None,None,2780.0,72.3
2026-04-29,Wednesday,4,Summer,1,Premium,5000.0,45.2,13,8,14,32,9.0,7,26.8,1.8,Normal,False,False,None,None,None,5040.0,35.7
2025-01-29,Wednesday,1,Peak Winter,1,Premium,5000.0,98.0,1,19,37,75,10.8,27,22.1,0.0,Sunny,False,False,None,Jaipur Literature Festival,High,6460.0,81.0
2025-08-21,Thursday,8,Monsoon,1,Deluxe,3500.0,43.7,13,5,11,21,9.0,30,28.7,14.8,Rain,False,False,None,None,None,3650.0,28.5
2025-02-15,Saturday,2,Shoulder,1,Premium,5000.0,77.5,5,14,32,60,8.3,6,31.1,3.1,Good,True,False,None,None,None,5570.0,76.8
2026-06-07,Sunday,6,Summer,1,Suite,8000.0,53.0,11,7,15,23,9.4,11,39.8,0.0,Normal,True,False,None,None,None,8650.0,51.6
2026-03-29,Sunday,3,Shoulder,1,Standard,2500.0,80.6,4,14,28,56,5.2,13,27.5,2.4,Normal,True,False,None,None,None,2930.0,78.1
2025-06-02,Monday,6,Summer,1,Suite,8000.0,36.5,15,5,14,25,10.6,7,40.8,0.0,Extreme,False,False,None,None,None,7350.0,25.6
2025-06-28,Saturday,6,Summer,1,Premium,5000.0,56.6,10,12,25,48,8.6,22,39.6,0.0,Extreme,True,False,None,None,None,5750.0,64.0
2026-02-13,Friday,2,Shoulder,1,Deluxe,3500.0,77.6,5,12,25,53,12.4,10,25.6,2.8,Good,True,False,None,None,None,3870.0,72.5
2025-10-02,Thursday,10,Shoulder,1,Suite,8000.0,68.9,7,15,34,58,6.8,11,29.2,0.4,Normal,False,False,None,None,None,9220.0,60.6
2025-01-16,Thursday,1,Peak Winter,1,Standard,2500.0,79.8,4,13,29,56,6.3,21,16.1,0.0,Good,False,False,None,None,None,2910.0,60.5
2025-12-19,Friday,12,Peak Winter,1,Premium,5000.0,90.3,2,17,38,68,4.5,23,17.6,0.0,Excellent,True,False,None,None,None,5790.0,88.5
2025-08-28,Thursday,8,Monsoon,1,Premium,5000.0,50.8,11,12,22,44,6.5,10,31.0,2.0,Normal,False,False,None,None,None,5290.0,46.7
2025-06-14,Saturday,6,Summer,1,Suite,8000.0,53.9,11,10,24,37,6.2,18,39.8,0.0,Extreme,True,False,None,None,None,8660.0,58.6
2025-01-19,Sunday,1,Peak Winter,1,Premium,5000.0,88.5,2,17,38,71,7.9,8,20.6,0.0,Sunny,True,False,None,None,None,5960.0,87.8
2026-03-29,Sunday,3,Shoulder,1,Suite,8000.0,73.7,6,14,28,53,8.0,27,24.7,1.6,Sunny,True,False,None,None,None,9890.0,75.3
2025-04-25,Friday,4,Summer,1,Deluxe,3500.0,50.0,11,11,19,50,6.0,11,29.1,2.8,Sunny,True,False,None,None,None,3570.0,59.2
2025-07-28,Monday,7,Monsoon,1,Suite,8000.0,42.1,13,8,18,35,5.9,12,30.2,51.2,Heavy Rain,False,False,None,None,None,7580.0,34.4
2026-05-19,Tuesday,5,Summer,1,Premium,5000.0,47.2,12,6,13,20,9.9,15,40.3,0.0,Normal,False,False,None,None,None,5210.0,32.1
2025-06-28,Saturday,6,Summer,1,Deluxe,3500.0,47.3,12,10,19,43,8.5,26,43.9,0.0,Normal,True,False,None,None,None,3400.0,55.9
2025-09-11,Thursday,9,Summer,1,Standard,2500.0,55.1,10,12,25,53,3.1,9,29.6,2.9,Normal,False,False,None,None,None,2760.0,48.4
2025-06-11,Wednesday,6,Summer,1,Standard,2500.0,38.3,14,4,8,15,12.4,19,39.5,0.0,Extreme,False,False,None,None,None,2620.0,24.1
2025-06-03,Tuesday,6,Summer,1,Suite,8000.0,44.1,13,9,17,33,9.2,75,39.8,0.0,Normal,False,False,None,None,None,8660.0,37.4
2025-09-20,Saturday,9,Summer,1,Deluxe,3500.0,56.7,10,9,20,42,8.4,30,30.9,0.8,Good,True,False,None,International Medical Conference,Medium,3480.0,57.5
2025-04-26,Saturday,4,Summer,1,Standard,2500.0,55.4,10,9,17,38,10.4,20,26.9,4.0,Good,True,False,None,None,None,2700.0,56.9
2025-10-15,Wednesday,10,Shoulder,1,Standard,2500.0,62.6,8,12,24,51,3.2,7,29.9,4.7,Normal,False,False,None,None,None,2550.0,51.5
2025-11-09,Sunday,11,Peak Winter,1,Premium,5000.0,82.9,4,14,29,57,13.3,4,15.8,0.0,Excellent,True,False,None,None,None,5920.0,79.0
2025-07-02,Wednesday,7,Monsoon,1,Suite,8000.0,52.4,11,11,19,48,7.8,21,30.7,2.0,Normal,False,False,None,None,None,8540.0,45.2
2025-09-04,Thursday,9,Summer,1,Standard,2500.0,40.2,14,7,11,33,5.2,14,27.2,1.6,Sunny,False,False,None,None,None,2670.0,31.5
2026-02-15,Sunday,2,Shoulder,1,Premium,5000.0,80.0,4,15,31,61,4.8,3,28.1,4.8,Sunny,True,False,None,None,None,5940.0,80.0
2025-04-18,Friday,4,Summer,1,Standard,2500.0,55.8,10,12,24,48,8.5,15,30.9,4.4,Good,True,False,None,None,None,2650.0,63.7
2026-01-29,Thursday,1,Peak Winter,1,Suite,8000.0,98.0,1,17,31,68,12.4,20,22.9,0.0,Good,False,False,None,Jaipur Literature Festival,High,9860.0,76.6
2026-03-08,Sunday,3,Shoulder,1,Suite,8000.0,76.3,5,12,26,45,14.0,9,24.7,3.5,Good,True,False,Low,None,None,9200.0,91.9
2025-03-05,Wednesday,3,Shoulder,1,Premium,5000.0,65.8,8,10,18,46,12.1,21,25.8,3.0,Normal,False,False,None,None,None,5400.0,48.3
2025-11-23,Sunday,11,Peak Winter,1,Standard,2500.0,87.5,2,15,33,55,6.8,13,17.4,0.0,Excellent,True,False,None,None,None,3170.0,83.0
2026-05-07,Thursday,5,Summer,1,Deluxe,3500.0,43.6,13,9,17,41,5.8,8,40.6,0.0,Extreme,False,False,None,None,None,3310.0,37.2
2025-01-29,Wednesday,1,Peak Winter,1,Premium,5000.0,94.6,1,15,33,65,4.2,9,15.8,0.0,Good,False,False,None,Jaipur Literature Festival,High,6360.0,70.8
2025-04-19,Saturday,4,Summer,1,Suite,8000.0,55.7,10,8,17,27,4.7,5,29.7,2.4,Good,True,False,None,None,None,8630.0,54.9
2025-03-07,Friday,3,Shoulder,1,Standard,2500.0,79.5,4,16,35,62,10.6,18,31.9,0.6,Sunny,True,False,Low,None,None,3030.0,100.0
2026-01-17,Saturday,1,Peak Winter,1,Premium,5000.0,97.1,1,16,36,61,13.2,7,22.3,0.0,Excellent,True,False,None,None,None,6530.0,89.0
2025-10-24,Friday,10,Shoulder,1,Standard,2500.0,98.0,1,15,28,66,13.0,4,31.5,3.3,Sunny,True,False,Major,None,None,3270.0,100.0
2026-02-10,Tuesday,2,Shoulder,1,Suite,8000.0,62.0,9,14,25,51,13.8,7,30.9,4.8,Sunny,False,False,None,None,None,8460.0,55.6
2026-06-09,Tuesday,6,Summer,1,Suite,8000.0,44.3,13,7,12,31,11.2,30,39.1,0.0,Extreme,False,False,None,None,None,7960.0,33.1
2025-01-29,Wednesday,1,Peak Winter,1,Premium,5000.0,97.7,1,17,35,71,11.4,27,20.2,0.0,Good,False,False,None,Jaipur Literature Festival,High,6150.0,76.5
2025-12-20,Saturday,12,Peak Winter,1,Suite,8000.0,88.5,2,16,32,62,3.5,9,23.0,0.0,Excellent,True,False,None,None,None,10440.0,85.6
2025-01-10,Friday,1,Peak Winter,1,Deluxe,3500.0,92.5,1,18,40,72,13.9,9,16.6,0.0,Excellent,True,False,None,None,None,4510.0,91.6
2025-11-14,Friday,11,Peak Winter,1,Suite,8000.0,98.0,1,17,32,63,6.0,5,23.6,0.0,Excellent,True,False,None,Pushkar Camel Fair,High,10790.0,91.6
2025-06-29,Sunday,6,Summer,1,Standard,2500.0,52.8,11,8,19,31,13.0,9,42.0,0.0,Normal,True,False,None,None,None,2650.0,53.7
2026-05-07,Thursday,5,Summer,1,Deluxe,3500.0,45.5,13,6,14,29,12.6,9,38.6,0.0,Normal,False,False,None,None,None,3480.0,31.4
2026-02-12,Thursday,2,Shoulder,1,Suite,8000.0,62.7,8,13,29,57,4.5,13,26.9,1.7,Sunny,False,False,None,None,None,8270.0,53.7
2026-05-10,Sunday,5,Summer,1,Suite,8000.0,47.1,12,6,10,30,12.3,9,42.4,0.0,Extreme,True,False,None,None,None,7710.0,47.0
2025-05-04,Sunday,5,Summer,1,Standard,2500.0,51.2,11,7,15,24,7.2,11,39.4,0.0,Normal,True,False,None,None,None,2800.0,50.9
2025-11-12,Wednesday,11,Peak Winter,1,Standard,2500.0,78.0,5,15,30,61,5.6,30,20.8,0.0,Excellent,False,False,None,None,None,2900.0,64.2
2025-02-12,Wednesday,2,Shoulder,1,Suite,8000.0,65.1,8,11,20,40,7.7,13,28.3,4.9,Good,False,False,None,None,None,9260.0,50.2
2025-08-15,Friday,8,Monsoon,1,Standard,2500.0,57.0,10,10,19,41,4.4,27,32.9,62.1,Heavy Rain,True,True,None,None,None,2740.0,59.8
2025-06-08,Sunday,6,Summer,1,Suite,8000.0,47.2,12,6,15,22,13.6,15,44.0,0.0,Extreme,True,False,None,None,None,7620.0,47.1
2025-03-02,Sunday,3,Shoulder,1,Suite,8000.0,77.8,5,12,28,44,4.9,29,28.9,4.3,Sunny,True,False,None,None,None,8850.0,72.5
2025-07-20,Sunday,7,Monsoon,1,Suite,8000.0,59.8,9,13,28,50,11.4,18,32.1,52.7,Rain,True,False,None,None,None,9330.0,67.5
2025-11-05,Wednesday,11,Peak Winter,1,Suite,8000.0,82.4,4,17,31,74,8.9,11,23.4,0.0,Good,False,False,None,None,None,9160.0,70.4
2026-04-24,Friday,4,Summer,1,Premium,5000.0,52.3,11,9,22,37,13.3,4,24.7,2.3,Sunny,True,False,None,None,None,5520.0,55.7
2025-12-01,Monday,12,Peak Winter,1,Standard,2500.0,75.3,5,13,24,51,4.7,14,22.6,0.0,Good,False,False,None,None,None,2770.0,58.7
2025-10-14,Tuesday,10,Shoulder,1,Suite,8000.0,64.6,8,11,20,46,9.8,14,28.7,4.4,Good,False,False,Medium,None,None,8470.0,70.0
2025-07-01,Tuesday,7,Monsoon,1,Standard,2500.0,48.7,12,6,16,23,11.6,31,29.7,2.0,Normal,False,False,None,None,None,2580.0,32.7
2026-02-22,Sunday,2,Shoulder,1,Standard,2500.0,74.1,6,15,28,59,9.0,13,28.8,3.0,Sunny,True,False,None,None,None,2870.0,77.6
2025-01-12,Sunday,1,Peak Winter,1,Suite,8000.0,98.0,1,15,31,61,6.8,5,17.4,0.0,Sunny,True,False,None,None,None,10240.0,87.2
2025-07-09,Wednesday,7,Monsoon,1,Suite,8000.0,50.3,11,7,12,26,3.3,14,32.0,2.0,Normal,False,False,None,None,None,8120.0,35.5
2025-06-14,Saturday,6,Summer,1,Standard,2500.0,56.0,10,9,16,40,11.4,6,40.5,0.0,Normal,True,False,None,None,None,2630.0,57.2
2025-02-13,Thursday,2,Shoulder,1,Standard,2500.0,65.1,8,14,29,56,13.0,23,28.1,4.6,Normal,False,False,None,None,None,2610.0,56.8
2025-01-30,Thursday,1,Peak Winter,1,Deluxe,3500.0,88.6,2,15,27,62,6.4,15,14.1,0.0,Sunny,False,False,None,Jaipur Literature Festival,High,4370.0,68.5
2025-09-02,Tuesday,9,Summer,1,Suite,8000.0,45.4,13,10,18,36,4.2,16,26.0,5.0,Normal,False,False,None,None,None,7710.0,40.1
2026-03-26,Thursday,3,Shoulder,1,Premium,5000.0,77.2,5,14,26,53,7.2,13,25.5,2.8,Sunny,False,False,Major,None,None,5670.0,81.7
2026-05-28,Thursday,5,Summer,1,Deluxe,3500.0,49.4,12,9,17,35,13.3,28,43.9,0.0,Extreme,False,False,None,None,None,3830.0,39.5
2026-05-25,Monday,5,Summer,1,Deluxe,3500.0,43.4,13,5,13,24,11.4,27,41.5,0.0,Extreme,False,False,None,None,None,3340.0,28.3
2025-05-25,Sunday,5,Summer,1,Standard,2500.0,53.8,11,11,24,39,12.5,22,39.2,0.0,Normal,True,False,None,None,None,2620.0,60.7
2026-05-22,Friday,5,Summer,1,Standard,2500.0,58.7,9,10,24,40,4.2,32,39.9,0.0,Normal,True,False,None,None,None,2590.0,60.5
2025-01-14,Tuesday,1,Peak Winter,1,Premium,5000.0,76.6,5,16,29,65,8.2,13,17.0,0.0,Excellent,False,False,None,None,None,6190.0,65.9
2025-09-03,Wednesday,9,Summer,1,Deluxe,3500.0,44.3,13,6,10,21,7.2,12,26.9,1.9,Good,False,False,None,None,None,3340.0,30.9
2025-03-27,Thursday,3,Shoulder,1,Suite,8000.0,87.6,2,14,30,58,3.3,23,25.2,0.1,Normal,False,False,Major,None,None,10200.0,85.8
2025-02-07,Friday,2,Shoulder,1,Suite,8000.0,82.5,4,15,31,56,9.2,26,30.9,0.5,Good,True,False,None,None,None,10010.0,81.0
2026-03-10,Tuesday,3,Shoulder,1,Standard,2500.0,62.5,8,12,21,44,3.5,11,26.2,3.5,Sunny,False,False,Low,None,None,2720.0,71.4
2026-05-15,Friday,5,Summer,1,Premium,5000.0,53.2,11,7,12,30,11.4,6,38.4,0.0,Normal,True,False,None,None,None,4920.0,51.7
2026-02-06,Friday,2,Shoulder,1,Premium,5000.0,79.8,4,16,36,64,8.5,12,26.8,0.9,Sunny,True,False,None,None,None,6250.0,82.1
2025-12-06,Saturday,12,Peak Winter,1,Standard,2500.0,89.8,2,16,33,67,10.6,18,15.3,0.0,Sunny,True,False,None,None,None,3080.0,86.1
2025-08-07,Thursday,8,Monsoon,1,Premium,5000.0,41.8,13,9,15,40,5.2,22,29.5,64.0,Heavy Rain,False,False,None,None,None,5210.0,36.5
2025-09-07,Sunday,9,Summer,1,Suite,8000.0,52.5,11,9,17,38,9.0,3,26.9,0.9,Normal,True,False,None,None,None,8920.0,55.8
2025-05-01,Thursday,5,Summer,1,Standard,2500.0,43.2,13,5,13,23,8.9,8,43.4,0.0,Normal,False,False,None,None,None,2530.0,28.3
2025-08-08,Friday,8,Monsoon,1,Standard,2500.0,51.6,11,7,11,30,10.8,10,30.6,47.7,Rain,True,False,None,None,None,2660.0,51.0
2025-06-12,Thursday,6,Summer,1,Standard,2500.0,40.7,14,7,15,32,7.7,27,39.4,0.0,Normal,False,False,None,None,None,2670.0,31.7
2025-07-31,Thursday,7,Monsoon,1,Deluxe,3500.0,37.3,15,4,5,20,8.9,12,29.8,39.5,Heavy Rain,False,False,None,None,None,3580.0,23.7
2026-03-13,Friday,3,Shoulder,1,Suite,8000.0,78.4,5,12,23,48,12.4,33,27.6,2.8,Normal,True,False,None,None,None,8790.0,72.8
2025-09-06,Saturday,9,Summer,1,Suite,8000.0,47.5,12,8,16,34,8.3,9,28.8,4.0,Good,True,False,None,None,None,7950.0,51.6
2026-03-06,Friday,3,Shoulder,1,Deluxe,3500.0,70.3,7,15,30,64,12.5,17,24.3,1.5,Sunny,True,False,Low,None,None,3970.0,96.1
2026-01-12,Monday,1,Peak Winter,1,Suite,8000.0,72.5,6,13,27,47,8.1,16,23.2,0.0,Good,False,False,None,None,None,8650.0,57.6
2025-03-23,Sunday,3,Shoulder,1,Standard,2500.0,95.6,1,20,38,79,13.3,6,26.9,0.8,Normal,True,False,Major,None,None,3260.0,100.0
2025-01-05,Sunday,1,Peak Winter,1,Premium,5000.0,95.1,1,18,34,69,5.1,30,17.9,0.0,Sunny,True,False,None,None,None,6620.0,92.6
2026-03-12,Thursday,3,Shoulder,1,Suite,8000.0,62.4,9,9,19,41,13.9,13,24.6,4.9,Sunny,False,False,None,None,None,8700.0,44.8
2026-01-09,Friday,1,Peak Winter,1,Premium,5000.0,94.5,1,18,35,70,7.2,8,17.4,0.0,Good,True,False,None,None,None,6100.0,92.4
2026-05-05,Tuesday,5,Summer,1,Premium,5000.0,42.4,13,8,14,38,6.3,27,38.0,0.0,Normal,False,False,None,None,None,5320.0,34.6
2026-03-24,Tuesday,3,Shoulder,1,Deluxe,3500.0,89.5,2,18,35,77,10.7,21,24.9,1.6,Good,False,False,Major,None,None,4120.0,95.4
2025-11-14,Friday,11,Peak Winter,1,Premium,5000.0,98.0,1,15,28,58,3.8,10,15.2,0.0,Sunny,True,False,None,Pushkar Camel Fair,High,6050.0,87.2
2026-04-05,Sunday,4,Summer,1,Suite,8000.0,49.8,12,6,12,24,5.2,8,28.4,2.5,Normal,True,False,None,None,None,8220.0,48.1
2025-05-23,Friday,5,Summer,1,Deluxe,3500.0,53.7,11,12,28,51,13.7,3,38.5,0.0,Extreme,True,False,None,None,None,3670.0,62.9
2025-11-18,Tuesday,11,Peak Winter,1,Standard,2500.0,80.8,4,17,36,65,8.7,12,17.0,0.0,Sunny,False,False,None,None,None,2980.0,69.7
2026-01-24,Saturday,1,Peak Winter,1,Premium,5000.0,86.3,3,16,33,62,5.1,9,18.6,0.0,Sunny,True,True,None,None,None,5930.0,84.7
2025-12-17,Wednesday,12,Peak Winter,1,Suite,8000.0,77.8,5,14,29,60,12.6,10,15.5,0.0,Excellent,False,False,None,None,None,9440.0,61.9
2025-03-08,Saturday,3,Shoulder,1,Suite,8000.0,80.6,4,13,30,55,4.2,17,31.8,0.7,Good,True,False,Low,None,None,9380.0,95.8
2025-07-06,Sunday,7,Monsoon,1,Deluxe,3500.0,54.9,10,11,20,46,6.5,7,30.0,2.0,Normal,True,False,None,None,None,3910.0,61.2
2025-09-22,Monday,9,Summer,1,Standard,2500.0,40.0,14,10,20,38,7.4,25,27.1,1.0,Good,False,False,None,International Medical Conference,Medium,2260.0,38.0
2026-02-20,Friday,2,Shoulder,1,Standard,2500.0,80.5,4,17,36,67,11.9,31,26.7,4.6,Good,True,False,None,None,None,2910.0,84.6
2025-09-10,Wednesday,9,Summer,1,Suite,8000.0,35.8,15,9,16,37,9.6,7,24.2,4.3,Sunny,False,False,None,None,None,7680.0,34.1
2026-04-04,Saturday,4,Summer,1,Deluxe,3500.0,65.5,8,13,26,47,10.6,15,31.2,0.1,Good,True,False,None,None,None,4170.0,69.8
2025-04-10,Thursday,4,Summer,1,Deluxe,3500.0,40.6,14,5,12,24,5.1,19,25.5,0.1,Good,False,False,Medium,None,None,3470.0,47.3
2026-01-21,Wednesday,1,Peak Winter,1,Suite,8000.0,77.7,5,16,34,69,7.9,31,17.3,0.0,Excellent,False,False,None,None,None,9250.0,66.3
2025-09-29,Monday,9,Summer,1,Standard,2500.0,50.8,11,10,20,36,7.7,15,26.0,4.9,Normal,False,False,None,None,None,2510.0,42.3
2026-01-09,Friday,1,Peak Winter,1,Deluxe,3500.0,79.6,4,12,24,51,7.9,22,16.3,0.0,Excellent,True,False,None,None,None,4170.0,73.2
2025-04-12,Saturday,4,Summer,1,Suite,8000.0,70.4,7,12,24,46,4.3,3,31.7,1.5,Normal,True,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,8990.0,69.6
2025-01-12,Sunday,1,Peak Winter,1,Standard,2500.0,98.0,1,19,36,75,9.2,8,22.2,0.0,Excellent,True,False,None,None,None,3380.0,96.0
2026-01-08,Thursday,1,Peak Winter,1,Standard,2500.0,80.6,4,13,26,54,9.4,17,14.0,0.0,Sunny,False,False,None,None,None,2970.0,60.8
2026-04-30,Thursday,4,Summer,1,Standard,2500.0,43.9,13,8,20,38,12.3,13,24.4,1.3,Sunny,False,False,None,None,None,2310.0,35.2
2025-05-29,Thursday,5,Summer,1,Premium,5000.0,39.1,14,7,14,34,12.0,21,40.8,0.0,Normal,False,False,None,None,None,5030.0,31.1
2025-05-07,Wednesday,5,Summer,1,Standard,2500.0,44.6,13,6,12,29,4.9,11,42.6,0.0,Extreme,False,False,None,None,None,2320.0,31.0
2025-04-27,Sunday,4,Summer,1,Premium,5000.0,56.0,10,9,17,34,13.2,30,24.7,4.4,Good,True,False,None,None,None,5400.0,57.2
2026-03-14,Saturday,3,Shoulder,1,Standard,2500.0,78.6,5,16,35,70,12.0,27,29.6,4.8,Normal,True,False,None,None,None,3120.0,81.7
2025-11-04,Tuesday,11,Peak Winter,1,Suite,8000.0,67.4,7,14,32,52,4.7,18,16.9,0.0,Excellent,False,False,None,None,None,9350.0,57.8
2025-10-16,Thursday,10,Shoulder,1,Deluxe,3500.0,64.0,8,9,19,31,8.6,9,25.2,4.6,Normal,False,False,None,None,None,4070.0,45.4
2026-02-21,Saturday,2,Shoulder,1,Suite,8000.0,83.8,3,15,31,55,3.8,4,31.7,3.4,Good,True,False,None,None,None,9360.0,81.5
2025-04-16,Wednesday,4,Summer,1,Premium,5000.0,59.5,9,9,15,41,13.5,21,30.4,3.4,Good,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,5610.0,43.6
2025-09-29,Monday,9,Summer,1,Suite,8000.0,42.0,13,9,15,40,9.7,9,28.0,3.5,Normal,False,False,None,None,None,7670.0,36.6
2025-12-18,Thursday,12,Peak Winter,1,Suite,8000.0,79.8,4,17,37,71,3.9,30,20.4,0.0,Excellent,False,False,None,None,None,9730.0,69.3
2025-01-27,Monday,1,Peak Winter,1,Premium,5000.0,76.6,5,11,25,43,11.6,11,16.5,0.0,Good,False,True,None,None,None,5790.0,54.9
2025-12-28,Sunday,12,Peak Winter,1,Standard,2500.0,86.7,3,13,27,55,13.0,4,16.9,0.0,Good,True,False,None,None,None,2920.0,78.3
2025-09-07,Sunday,9,Summer,1,Standard,2500.0,47.0,12,11,23,42,7.5,15,28.6,3.2,Good,True,False,None,None,None,2480.0,58.0
2025-05-21,Wednesday,5,Summer,1,Deluxe,3500.0,44.2,13,8,14,35,3.1,10,40.7,0.0,Normal,False,False,None,None,None,3330.0,35.3
2025-02-15,Saturday,2,Shoulder,1,Deluxe,3500.0,79.4,4,15,31,63,4.1,21,25.2,3.3,Sunny,True,False,None,None,None,4230.0,79.8
2025-06-08,Sunday,6,Summer,1,Deluxe,3500.0,59.8,9,12,27,51,6.4,14,39.3,0.0,Extreme,True,False,None,None,None,4050.0,65.3
2025-11-01,Saturday,11,Peak Winter,1,Premium,5000.0,98.0,1,18,34,67,9.0,29,21.1,0.0,Sunny,True,False,Peak,None,None,6170.0,100.0
2025-12-27,Saturday,12,Peak Winter,1,Suite,8000.0,98.0,1,19,36,76,9.7,6,19.6,0.0,Excellent,True,False,Major,None,None,10650.0,100.0
2025-03-06,Thursday,3,Shoulder,1,Deluxe,3500.0,67.8,7,14,29,62,8.1,13,30.0,3.6,Sunny,False,False,Low,None,None,4090.0,77.9
2025-09-25,Thursday,9,Summer,1,Standard,2500.0,43.4,13,5,14,23,5.4,10,24.6,4.3,Normal,False,False,None,None,None,2420.0,28.4
2025-04-11,Friday,4,Summer,1,Premium,5000.0,53.9,11,10,17,36,8.4,41,25.9,0.9,Normal,True,False,Medium,None,None,5680.0,78.6
2025-07-30,Wednesday,7,Monsoon,1,Suite,8000.0,52.0,11,9,15,39,13.7,7,30.3,2.0,Normal,False,False,None,None,None,7950.0,40.6
2025-04-28,Monday,4,Summer,1,Suite,8000.0,44.6,13,8,19,27,8.5,18,24.6,2.3,Normal,False,False,None,None,None,8270.0,35.4
2026-06-30,Tuesday,6,Summer,1,Deluxe,3500.0,36.5,15,6,16,25,4.3,32,38.6,0.0,Normal,False,False,None,None,None,3160.0,27.8
2025-06-05,Thursday,6,Summer,1,Deluxe,3500.0,41.1,14,5,10,26,13.9,11,38.5,0.0,Extreme,False,False,None,None,None,3420.0,27.4
2026-04-09,Thursday,4,Summer,1,Standard,2500.0,45.1,13,7,13,31,11.4,30,29.3,4.2,Normal,False,False,Medium,None,None,2530.0,53.4
2025-10-07,Tuesday,10,Shoulder,1,Deluxe,3500.0,67.0,7,13,26,56,12.7,7,29.2,4.3,Normal,False,False,None,None,None,3750.0,55.4
2026-02-07,Saturday,2,Shoulder,1,Suite,8000.0,73.8,6,14,28,52,9.6,10,31.3,0.5,Normal,True,False,None,None,None,9210.0,75.3
2025-01-25,Saturday,1,Peak Winter,1,Suite,8000.0,75.4,5,16,30,67,12.4,6,15.0,0.0,Good,True,True,None,None,None,9070.0,80.4
2025-12-09,Tuesday,12,Peak Winter,1,Premium,5000.0,89.1,2,15,33,56,12.4,15,18.5,0.0,Excellent,False,False,None,Royal Destination Wedding Season,High,6460.0,68.7
2025-07-06,Sunday,7,Monsoon,1,Standard,2500.0,56.5,10,13,23,54,3.2,4,32.3,42.9,Heavy Rain,True,False,None,None,None,2540.0,66.2
2025-06-28,Saturday,6,Summer,1,Standard,2500.0,60.0,9,12,27,43,8.4,6,43.8,0.0,Normal,True,False,None,None,None,2850.0,65.4
2026-06-15,Monday,6,Summer,1,Premium,5000.0,41.5,14,5,10,16,6.5,8,41.5,0.0,Normal,False,False,None,None,None,4720.0,27.6
2025-07-14,Monday,7,Monsoon,1,Standard,2500.0,39.6,14,9,18,31,13.1,28,29.2,16.5,Heavy Rain,False,False,None,None,None,2590.0,35.6
2025-08-01,Friday,8,Monsoon,1,Suite,8000.0,60.0,9,13,24,49,3.1,14,30.4,2.0,Normal,True,False,None,None,None,8800.0,67.6
2025-05-10,Saturday,5,Summer,1,Deluxe,3500.0,64.8,8,9,18,36,6.1,10,44.0,0.0,Extreme,True,False,None,None,None,3590.0,60.7
2025-03-14,Friday,3,Shoulder,1,Deluxe,3500.0,72.2,6,11,23,50,10.2,16,30.4,3.1,Good,True,False,None,None,None,3840.0,68.1
2026-01-07,Wednesday,1,Peak Winter,1,Deluxe,3500.0,79.1,5,12,24,45,10.6,8,18.2,0.0,Sunny,False,False,None,None,None,4350.0,58.0
2025-01-26,Sunday,1,Peak Winter,1,Premium,5000.0,85.5,3,14,27,54,11.3,5,21.6,0.0,Good,True,True,None,None,None,5730.0,80.0
2025-02-19,Wednesday,2,Shoulder,1,Deluxe,3500.0,66.9,7,11,24,45,13.2,36,28.3,4.2,Sunny,False,False,None,None,None,4030.0,51.0
2025-07-27,Sunday,7,Monsoon,1,Premium,5000.0,59.1,9,9,21,39,9.5,32,30.4,2.0,Normal,True,False,None,None,None,5130.0,58.4
2026-05-10,Sunday,5,Summer,1,Premium,5000.0,48.4,12,8,20,38,3.8,12,41.5,0.0,Extreme,True,False,None,None,None,4950.0,52.0
2025-09-18,Thursday,9,Summer,1,Suite,8000.0,41.6,14,8,13,28,8.5,27,31.0,3.8,Normal,False,False,None,International Medical Conference,Medium,8420.0,34.3
2025-09-07,Sunday,9,Summer,1,Premium,5000.0,46.6,12,10,17,42,10.5,3,28.0,3.9,Good,True,False,None,None,None,4790.0,55.6
2025-08-03,Sunday,8,Monsoon,1,Standard,2500.0,59.5,9,9,15,41,5.8,7,28.7,2.0,Normal,True,False,None,None,None,2810.0,58.6
2025-06-12,Thursday,6,Summer,1,Premium,5000.0,36.9,15,4,7,12,10.7,11,39.5,0.0,Extreme,False,False,None,None,None,4780.0,23.6
2025-01-28,Tuesday,1,Peak Winter,1,Standard,2500.0,71.8,6,15,27,61,10.6,54,19.8,0.0,Excellent,False,True,None,None,None,2880.0,61.7
2025-06-07,Saturday,6,Summer,1,Suite,8000.0,51.4,11,9,21,33,12.9,9,38.1,0.0,Normal,True,False,None,None,None,8040.0,55.4
2025-07-04,Friday,7,Monsoon,1,Suite,8000.0,48.9,12,9,18,37,5.3,11,29.4,57.3,Rain,True,False,None,None,None,8760.0,54.3
